id_municipio	municipio	id_provincia	provincia	id_comunidad	comunidad	es_capital_de_provincia	es_capital_de_comunidad	latitud	longitud	poblacion
01001	Alegría-Dulantzi	01	Araba/Álava	16	País Vasco	0	0	42,84149	-2,513507	2870
01002	Amurrio	01	Araba/Álava	16	País Vasco	0	0	43,05265	-3,001022	10139
01003	Aramaio	01	Araba/Álava	16	País Vasco	0	0	43,054	-2,566	1491
01004	Artziniega	01	Araba/Álava	16	País Vasco	0	0	43,1222	-3,128209	1832
01006	Armiñón	01	Araba/Álava	16	País Vasco	0	0	42,72305	-2,872574	237
01008	Arratzua-Ubarrundia	01	Araba/Álava	16	País Vasco	0	0	42,89028	-2,639167	981
01009	Asparrena	01	Araba/Álava	16	País Vasco	0	0	42,89567	-2,321	1671
01010	Ayala/Aiara	01	Araba/Álava	16	País Vasco	0	0	43,08333	-3,063056	2935
01011	Baños de Ebro/Mañueta	01	Araba/Álava	16	País Vasco	0	0	42,53029	-2,679144	323
01013	Barrundia	01	Araba/Álava	16	País Vasco	0	0	42,91669	-2,491817	924
01014	Berantevilla	01	Araba/Álava	16	País Vasco	0	0	42,68245	-2,860401	479
01016	Bernedo	01	Araba/Álava	16	País Vasco	0	0	42,62669	-2,497532	567
01017	Campezo/Kanpezu	01	Araba/Álava	16	País Vasco	0	0	42,69194	-2,37	1127
01018	Zigoitia	01	Araba/Álava	16	País Vasco	0	0	42,9682	-2,7183	1755
01019	Kripan	01	Araba/Álava	16	País Vasco	0	0	42,59167	-2,516079	198
01020	Kuartango	01	Araba/Álava	16	País Vasco	0	0	42,87139	-2,885556	357
01021	Elburgo/Burgelu	01	Araba/Álava	16	País Vasco	0	0	42,84956	-2,544762	617
01022	Elciego	01	Araba/Álava	16	País Vasco	0	0	42,51507	-2,618277	1045
01023	Elvillar/Bilar	01	Araba/Álava	16	País Vasco	0	0	42,5705	-2,544915	357
01027	Iruraiz-Gauna	01	Araba/Álava	16	País Vasco	0	0	42,82207	-2,495043	517
01028	Labastida/Bastida	01	Araba/Álava	16	País Vasco	0	0	42,59042	-2,793166	1476
01030	Lagrán	01	Araba/Álava	16	País Vasco	0	0	42,6264	-2,58382	170
01031	Laguardia	01	Araba/Álava	16	País Vasco	0	0	42,55428	-2,584237	1528
01032	Lanciego/Lantziego	01	Araba/Álava	16	País Vasco	0	0	42,56262	-2,513204	685
01033	Lapuebla de Labarca	01	Araba/Álava	16	País Vasco	0	0	42,49467	-2,575167	828
01034	Leza	01	Araba/Álava	16	País Vasco	0	0	42,56607	-2,633635	213
01036	Laudio/Llodio	01	Araba/Álava	16	País Vasco	0	0	43,14333	-2,962985	18510
01037	Arraia-Maeztu	01	Araba/Álava	16	País Vasco	0	0	42,73981	-2,44598	731
01039	Moreda de Álava/Moreda Araba	01	Araba/Álava	16	País Vasco	0	0	42,52802	-2,40767	238
01041	Navaridas	01	Araba/Álava	16	País Vasco	0	0	42,54517	-2,624532	223
01042	Okondo	01	Araba/Álava	16	País Vasco	0	0	43,16222	-3,018889	1149
01043	Oyón-Oion	01	Araba/Álava	16	País Vasco	0	0	42,50614	-2,436965	3279
01044	Peñacerrada-Urizaharra	01	Araba/Álava	16	País Vasco	0	0	42,6441	-2,713375	269
01046	Erriberagoitia/Ribera Alta	01	Araba/Álava	16	País Vasco	0	0	42,71577	-2,968477	758
01047	Ribera Baja/Erribera Beitia	01	Araba/Álava	16	País Vasco	0	0	42,71267	-2,918541	1334
01049	Añana	01	Araba/Álava	16	País Vasco	0	0	42,80235	-2,982607	154
01051	Salvatierra/Agurain	01	Araba/Álava	16	País Vasco	0	0	42,85244	-2,389455	4995
01052	Samaniego	01	Araba/Álava	16	País Vasco	0	0	42,56983	-2,680185	326
01053	San Millán/Donemiliaga	01	Araba/Álava	16	País Vasco	0	0	42,87472	-2,376111	743
01054	Urkabustaiz	01	Araba/Álava	16	País Vasco	0	0	42,97194	-2,922222	1300
01055	Valdegovía/Gaubea	01	Araba/Álava	16	País Vasco	0	0	42,85	-3,1	1044
01056	Harana/Valle de Arana	01	Araba/Álava	16	País Vasco	0	0	42,75673	-2,321858	260
01057	Villabuena de Álava/Eskuernaga	01	Araba/Álava	16	País Vasco	0	0	42,54872	-2,665456	310
01058	Legutio	01	Araba/Álava	16	País Vasco	0	0	42,97782	-2,642724	1749
01059	Vitoria-Gasteiz	01	Araba/Álava	16	País Vasco	1	1	42,84641	-2,667893	241386
01060	Yécora/Iekora	01	Araba/Álava	16	País Vasco	0	0	42,5693	-2,470064	265
01061	Zalduondo	01	Araba/Álava	16	País Vasco	0	0	42,88563	-2,347254	186
01062	Zambrana	01	Araba/Álava	16	País Vasco	0	0	42,65998	-2,879353	422
01063	Zuia	01	Araba/Álava	16	País Vasco	0	0	42,98167	-2,844	2427
01901	Iruña Oka/Iruña de Oca	01	Araba/Álava	16	País Vasco	0	0	42,81917	-2,807778	3100
01902	Lantarón	01	Araba/Álava	16	País Vasco	0	0	42,75667	-2,987556	937
02001	Abengibre	02	Albacete	08	Castilla - La Mancha	0	0	39,20999	-1,544182	775
02002	Alatoz	02	Albacete	08	Castilla - La Mancha	0	0	39,09464	-1,361155	580
02003	Albacete	02	Albacete	08	Castilla - La Mancha	1	0	38,99765	-1,86007	172487
02004	Albatana	02	Albacete	08	Castilla - La Mancha	0	0	38,56977	-1,524207	748
02005	Alborea	02	Albacete	08	Castilla - La Mancha	0	0	39,27951	-1,39587	778
02006	Alcadozo	02	Albacete	08	Castilla - La Mancha	0	0	38,64877	-1,981464	684
02007	Alcalá del Júcar	02	Albacete	08	Castilla - La Mancha	0	0	39,19346	-1,429671	1307
02008	Alcaraz	02	Albacete	08	Castilla - La Mancha	0	0	38,66966	-2,492647	1533
02009	Almansa	02	Albacete	08	Castilla - La Mancha	0	0	38,86941	-1,097517	25024
02010	Alpera	02	Albacete	08	Castilla - La Mancha	0	0	38,95939	-1,231247	2358
02011	Ayna	02	Albacete	08	Castilla - La Mancha	0	0	38,55318	-2,070846	719
02012	Balazote	02	Albacete	08	Castilla - La Mancha	0	0	38,88408	-2,150826	2417
02013	Balsa de Ves	02	Albacete	08	Castilla - La Mancha	0	0	39,26442	-1,195344	176
02014	El Ballestero	02	Albacete	08	Castilla - La Mancha	0	0	38,84107	-2,455432	459
02015	Barrax	02	Albacete	08	Castilla - La Mancha	0	0	39,04573	-2,200169	1920
02016	Bienservida	02	Albacete	08	Castilla - La Mancha	0	0	38,51517	-2,611526	668
02017	Bogarra	02	Albacete	08	Castilla - La Mancha	0	0	38,58138	-2,214221	955
02018	Bonete	02	Albacete	08	Castilla - La Mancha	0	0	38,8693	-1,348517	1157
02019	El Bonillo	02	Albacete	08	Castilla - La Mancha	0	0	38,95073	-2,539598	2956
02020	Carcelén	02	Albacete	08	Castilla - La Mancha	0	0	39,10189	-1,308891	573
02021	Casas de Juan Núñez	02	Albacete	08	Castilla - La Mancha	0	0	39,10187	-1,557571	1372
02022	Casas de Lázaro	02	Albacete	08	Castilla - La Mancha	0	0	38,77105	-2,241862	386
02023	Casas de Ves	02	Albacete	08	Castilla - La Mancha	0	0	39,2584	-1,335103	689
02024	Casas-Ibáñez	02	Albacete	08	Castilla - La Mancha	0	0	39,28518	-1,47113	4713
02025	Caudete	02	Albacete	08	Castilla - La Mancha	0	0	38,70274	-0,9915481	10294
02026	Cenizate	02	Albacete	08	Castilla - La Mancha	0	0	39,3043	-1,661456	1176
02027	Corral-Rubio	02	Albacete	08	Castilla - La Mancha	0	0	38,83509	-1,460988	365
02028	Cotillas	02	Albacete	08	Castilla - La Mancha	0	0	38,4311	-2,506876	139
02029	Chinchilla de Monte-Aragón	02	Albacete	08	Castilla - La Mancha	0	0	38,91862	-1,722758	4099
02030	Elche de la Sierra	02	Albacete	08	Castilla - La Mancha	0	0	38,44759	-2,048343	3814
02031	Férez	02	Albacete	08	Castilla - La Mancha	0	0	38,35604	-2,010168	719
02032	Fuensanta	02	Albacete	08	Castilla - La Mancha	0	0	39,24641	-2,065142	345
02033	Fuente-Álamo	02	Albacete	08	Castilla - La Mancha	0	0	38,69322	-1,431773	2652
02034	Fuentealbilla	02	Albacete	08	Castilla - La Mancha	0	0	39,26686	-1,549186	1931
02035	La Gineta	02	Albacete	08	Castilla - La Mancha	0	0	39,11287	-1,996003	2485
02036	Golosalvo	02	Albacete	08	Castilla - La Mancha	0	0	39,23994	-1,636626	122
02037	Hellín	02	Albacete	08	Castilla - La Mancha	0	0	38,51216	-1,70331	30862
02038	La Herrera	02	Albacete	08	Castilla - La Mancha	0	0	38,96182	-2,126546	349
02039	Higueruela	02	Albacete	08	Castilla - La Mancha	0	0	38,96424	-1,445101	1273
02040	Hoya-Gonzalo	02	Albacete	08	Castilla - La Mancha	0	0	38,96017	-1,554348	694
02041	Jorquera	02	Albacete	08	Castilla - La Mancha	0	0	39,17475	-1,521044	408
02042	Letur	02	Albacete	08	Castilla - La Mancha	0	0	38,36555	-2,101964	1018
02043	Lezuza	02	Albacete	08	Castilla - La Mancha	0	0	38,94902	-2,353775	1504
02044	Liétor	02	Albacete	08	Castilla - La Mancha	0	0	38,5429	-1,952878	1336
02045	Madrigueras	02	Albacete	08	Castilla - La Mancha	0	0	39,23705	-1,800167	4739
02046	Mahora	02	Albacete	08	Castilla - La Mancha	0	0	39,21283	-1,725332	1430
02047	Masegoso	02	Albacete	08	Castilla - La Mancha	0	0	38,71841	-2,315899	121
02048	Minaya	02	Albacete	08	Castilla - La Mancha	0	0	39,27149	-2,319947	1571
02049	Molinicos	02	Albacete	08	Castilla - La Mancha	0	0	38,46796	-2,237843	931
02050	Montalvos	02	Albacete	08	Castilla - La Mancha	0	0	39,16689	-2,027694	110
02051	Montealegre del Castillo	02	Albacete	08	Castilla - La Mancha	0	0	38,78697	-1,325303	2162
02052	Motilleja	02	Albacete	08	Castilla - La Mancha	0	0	39,1806	-1,791874	563
02053	Munera	02	Albacete	08	Castilla - La Mancha	0	0	39,03984	-2,482528	3678
02054	Navas de Jorquera	02	Albacete	08	Castilla - La Mancha	0	0	39,28074	-1,71904	520
02055	Nerpio	02	Albacete	08	Castilla - La Mancha	0	0	38,14801	-2,302496	1384
02056	Ontur	02	Albacete	08	Castilla - La Mancha	0	0	38,6147	-1,498491	2169
02057	Ossa de Montiel	02	Albacete	08	Castilla - La Mancha	0	0	38,96335	-2,745406	2530
02058	Paterna del Madera	02	Albacete	08	Castilla - La Mancha	0	0	38,59725	-2,346145	385
02059	Peñascosa	02	Albacete	08	Castilla - La Mancha	0	0	38,67118	-2,410708	366
02060	Peñas de San Pedro	02	Albacete	08	Castilla - La Mancha	0	0	38,72722	-2,004189	1405
02061	Pétrola	02	Albacete	08	Castilla - La Mancha	0	0	38,82572	-1,557605	744
02062	Povedilla	02	Albacete	08	Castilla - La Mancha	0	0	38,70169	-2,603873	484
02063	Pozohondo	02	Albacete	08	Castilla - La Mancha	0	0	38,72114	-1,911805	1723
02064	Pozo-Lorente	02	Albacete	08	Castilla - La Mancha	0	0	39,07682	-1,506532	420
02065	Pozuelo	02	Albacete	08	Castilla - La Mancha	0	0	38,80923	-2,100707	534
02066	La Recueja	02	Albacete	08	Castilla - La Mancha	0	0	39,17558	-1,490451	278
02067	Riópar	02	Albacete	08	Castilla - La Mancha	0	0	38,49912	-2,41725	1477
02068	Robledo	02	Albacete	08	Castilla - La Mancha	0	0	38,75912	-2,448879	422
02069	La Roda	02	Albacete	08	Castilla - La Mancha	0	0	39,2060165	-2,1570617	15979
02070	Salobre	02	Albacete	08	Castilla - La Mancha	0	0	38,59158	-2,551266	561
02071	San Pedro	02	Albacete	08	Castilla - La Mancha	0	0	38,82642	-2,186141	1226
02072	Socovos	02	Albacete	08	Castilla - La Mancha	0	0	38,33348	-1,983432	1881
02073	Tarazona de la Mancha	02	Albacete	08	Castilla - La Mancha	0	0	39,26531	-1,912836	6550
02074	Tobarra	02	Albacete	08	Castilla - La Mancha	0	0	38,58844	-1,693783	8075
02075	Valdeganga	02	Albacete	08	Castilla - La Mancha	0	0	39,13523	-1,677004	1928
02076	Vianos	02	Albacete	08	Castilla - La Mancha	0	0	38,63218	-2,501559	389
02077	Villa de Ves	02	Albacete	08	Castilla - La Mancha	0	0	39,22327	-1,26016	54
02078	Villalgordo del Júcar	02	Albacete	08	Castilla - La Mancha	0	0	39,29626	-2,06341	1157
02079	Villamalea	02	Albacete	08	Castilla - La Mancha	0	0	39,36189	-1,599296	4148
02080	Villapalacios	02	Albacete	08	Castilla - La Mancha	0	0	38,5746	-2,635532	624
02081	Villarrobledo	02	Albacete	08	Castilla - La Mancha	0	0	39,26726	-2,607643	26419
02082	Villatoya	02	Albacete	08	Castilla - La Mancha	0	0	39,33326	-1,340224	112
02083	Villavaliente	02	Albacete	08	Castilla - La Mancha	0	0	39,12596	-1,458606	249
02084	Villaverde de Guadalimar	02	Albacete	08	Castilla - La Mancha	0	0	38,4555	-2,517869	381
02085	Viveros	02	Albacete	08	Castilla - La Mancha	0	0	38,7733	-2,576014	310
02086	Yeste	02	Albacete	08	Castilla - La Mancha	0	0	38,36583	-2,318711	2964
02901	Pozo Cañada	02	Albacete	08	Castilla - La Mancha	0	0	38,80128	-1,736837	2815
03001	Adsubia	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,84783	-0,1499264	627
03002	Agost	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,44117	-0,6395459	4752
03003	Agres	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,77988	-0,5156772	583
03004	Aigües	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,49932	-0,3627366	984
03005	Albatera	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,1806	-0,8696246	11767
03006	Alcalalí	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,75568	-0,046652	1350
03007	Alcocer de Planes	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,79493	-0,4027004	238
03008	Alcoleja	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,67542	-0,3323183	191
03009	Alcoy/Alcoi	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,69763	-0,4730959	59675
03010	Alfafara	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,77266	-0,5552129	418
03011	L'Alfàs del Pi	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,58055	-0,1032094	21357
03012	Algorfa	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,08587	-0,7957607	3799
03013	Algueña	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,33886	-1,003234	1457
03014	Alicante/Alacant	03	Alicante/Alacant	10	Comunitat Valenciana	1	0	38,3452	-0,481006	332067
03015	Almoradí	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,10963	-0,7920032	19992
03016	Almudaina	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,76115	-0,35386	112
03017	L'Alqueria d'Asnar	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,77235	-0,4256638	527
03018	Altea	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,60032	-0,0491708	22518
03019	Aspe	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,34857	-0,7694142	20248
03020	Balones	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,73683	-0,3420584	139
03021	Banyeres de Mariola	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,71685	-0,6558753	7174
03022	Benasau	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,69114	-0,3437617	158
03023	Beneixama	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,69995	-0,7661394	1738
03024	Benejúzar	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,07839	-0,8384452	5394
03025	Benferri	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,14063	-0,9632033	1910
03026	Beniarbeig	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,82312	-0,0020653	1859
03027	Beniardá	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,68372	-0,2160712	208
03028	Beniarrés	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,81952	-0,3782794	1254
03029	Benigembla	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,75606	-0,1102239	508
03030	Benidoleig	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,79387	-0,0281963	1189
03031	Benidorm	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,53704	-0,1290771	69010
03032	Benifallim	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,66279	-0,4003207	121
03033	Benifato	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,67406	-0,2300378	168
03034	Benijófar	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,07811	-0,73795	3791
03035	Benilloba	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,70023	-0,3904273	789
03036	Benillup	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,75348	-0,3789057	104
03037	Benimantell	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,67443	-0,207443	499
03038	Benimarfull	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,7751	-0,3934855	431
03039	Benimassot	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,74907	-0,2923697	113
03040	Benimeli	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,82294	-0,0417273	419
03041	Benissa	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,71623	0,0533722	11572
03042	Benitachell/El Poble Nou de Benitatxell	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,73225	0,1447876	4659
03043	Biar	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,6297	-0,7654974	3670
03044	Bigastro	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,06304	-0,8955043	6762
03045	Bolulla	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,67622	-0,1117929	421
03046	Busot	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,48483	-0,4172711	3138
03047	Calp	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,64483	0,0454063	22437
03048	Callosa d'en Sarrià	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,65133	-0,1225342	7370
03049	Callosa de Segura	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,12413	-0,8784829	18079
03050	El Campello	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,42892	-0,3978871	27081
03051	Campo de Mirra/El Camp de Mirra	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,68671	-0,7770379	437
03052	Cañada	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,67524	-0,8098581	1242
03053	Castalla	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,59519	-0,6722506	10143
03054	Castell de Castells	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,75242	-0,1748384	442
03055	Catral	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,16095	-0,8014995	8663
03056	Cocentaina	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,74228	-0,4384323	11519
03057	Confrides	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,68329	-0,2685593	232
03058	Cox	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,1416	-0,8870501	7188
03059	Crevillent	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,24703	-0,803492	28328
03060	Quatretondeta	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,72365	-0,3159135	115
03061	Daya Nueva	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,11316	-0,7592378	1765
03062	Daya Vieja	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,10484	-0,7387287	681
03063	Dénia	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,84043	0,1085751	41672
03064	Dolores	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,14058	-0,7692993	7237
03065	Elche/Elx	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,2655	-0,6984587	228647
03066	Elda	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,47803	-0,7904639	53540
03067	Facheca	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,73502	-0,2678879	104
03068	Famorca	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,73206	-0,2463927	52
03069	Finestrat	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,56909	-0,2107335	6265
03070	Formentera del Segura	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,08562	-0,7453506	4211
03071	Gata de Gorgos	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,77425	0,0812124	5985
03072	Gaianes	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,81155	-0,4103162	449
03073	Gorga	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,72056	-0,3560984	274
03074	Granja de Rocamora	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,15253	-0,8909073	2417
03075	El Castell de Guadalest	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,67644	-0,198618	226
03076	Guardamar del Segura	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,08615	-0,651254	15599
03077	El Fondó de les Neus/Hondón de las Nieves	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,30504	-0,9341582	2632
03078	Hondón de los Frailes	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,27319	-0,9276314	1095
03079	Ibi	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,62551	-0,5713521	23456
03080	Jacarilla	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,06133	-0,8686115	1947
03081	Xaló	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,73989	-0,0120761	2793
03082	Jávea/Xàbia	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,79546	0,1166293	29067
03083	Jijona/Xixona	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,54006	-0,5077739	7226
03084	Lorcha/L'Orxa	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,84306	-0,309963	676
03085	Llíber	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,74273	0,0063282	1080
03086	Millena	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,73058	-0,3638289	210
03088	Monforte del Cid	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,37923	-0,7292369	7658
03089	Monóvar/Monòver	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,43725	-0,8294068	12460
03090	Mutxamel	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,41235	-0,4432408	24232
03091	Murla	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,76031	-0,0829431	509
03092	Muro de Alcoy	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,78075	-0,4402698	9114
03093	Novelda	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,3853	-0,7653857	26292
03094	La Nucia	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,61438	-0,1257095	20029
03095	Ondara	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,82607	0,0159034	6632
03096	Onil	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,62606	-0,6731591	7565
03097	Orba	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,78033	-0,0637978	2216
03098	Orxeta	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,5636	-0,2619973	875
03099	Orihuela	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,08395	-0,9447829	83417
03100	Parcent	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,74553	-0,0661097	1020
03101	Pedreguer	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,79388	0,0345502	7438
03102	Pego	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,84324	-0,1175528	10144
03103	Penàguila	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,67942	-0,3590004	324
03104	Petrer	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,47744	-0,7742523	34754
03105	El Pinós/Pinoso	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,40112	-1,041577	7663
03106	Planes	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,7855	-0,344533	778
03107	Polop	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,62263	-0,1259112	4313
03109	Rafal	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,10402	-0,8499723	4138
03110	El Ràfol d'Almúnia	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,82033	-0,0530159	659
03111	Redován	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,11617	-0,9107296	7623
03112	Relleu	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,58733	-0,3110441	1258
03113	Rojales	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,08833	-0,7242546	18824
03114	La Romana	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,38433	-0,9050398	2465
03115	Sagra	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,81134	-0,0657266	408
03116	Salinas	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,51891	-0,9121291	1583
03117	Sanet y Negrals	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,81991	-0,0345811	670
03118	San Fulgencio	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,11422	-0,7179557	9237
03119	Sant Joan d'Alacant	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,39817	-0,4345329	22804
03120	San Miguel de Salinas	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	37,97993	-0,7892857	6911
03121	Santa Pola	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,1923	-0,5552066	31529
03122	San Vicente del Raspeig/Sant Vicent del Raspeig	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,39609	-0,5249284	55946
03123	Sax	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,53757	-0,8180652	9741
03124	Sella	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,60862	-0,2730576	584
03125	Senija	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,72786	0,0405763	622
03127	Tàrbena	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,69572	-0,1037597	686
03128	Teulada	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,72881	0,1035751	11824
03129	Tibi	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,52938	-0,5830948	1657
03130	Tollos	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,75664	-0,2747656	59
03131	Tormos	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,80195	-0,0721342	317
03132	Torremanzanas/La Torre de les Maçanes	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,61335	-0,4199761	743
03133	Torrevieja	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	37,97747	-0,6832271	91415
03134	La Vall d'Alcalà	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,79445	-0,2527778	175
03135	La Vall d'Ebo	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,80732	-0,1570321	254
03136	Vall de Gallinera	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,82222	-0,2222222	595
03137	La Vall de Laguar	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,77628	-0,1310217	872
03138	El Verger	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,33109	-0,5109846	4688
03139	Villajoyosa/La Vila Joiosa	03	Alicante/Alacant	10	Comunitat Valenciana	0	0	38,50775	-0,2326134	33951
